2038001448|余生伤痕|y v sh eng SP sh ang ang ang h en|F4 F4 F#4/Gb4 F#4/Gb4 rest A#4/Bb4 A#4/Bb4 G#4/Ab4 F#4/Gb4 F#4/Gb4 F#4/Gb4|0.398680 0.398680 2.336710 2.336710 1.182800 0.693390 0.693390 0.228170 0.233090 1.655210 1.655210|0.09923 0.29945 0.27947 2.05724 1.1828 0.36906 0.32433 0.22817 0.23309 0.3422 1.31301|0 0 0 0 0 0 0 1 1 0 0
2039001449|七月的风懒懒地|q i y ve d e f eng l an l an SP d i SP AP|F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 B3 B3 E4 E4 F#4/Gb4 F#4/Gb4 rest D4 D4 rest rest|0.330800 0.330800 0.363690 0.363690 0.096120 0.096120 0.621620 0.621620 0.599080 0.599080 0.414730 0.414730 0.135570 0.897490 0.897490 0.572420 0.284780|0.20735 0.12345 0.09649 0.2672 0.03464 0.06148 0.2076 0.41402 0.08553 0.51355 0.21812 0.19661 0.13557 0.02932 0.86817 0.57242 0.28478|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001450|连云都变热热地|l ian y vn d ou SP b ian r e r e SP d i SP AP SP|F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 rest B3 B3 E4 E4 F#4/Gb4 F#4/Gb4 rest D4 D4 rest rest rest|0.295170 0.295170 0.294820 0.294820 0.168580 0.168580 0.116440 0.426810 0.426810 0.433260 0.433260 0.512880 0.512880 0.205870 0.849010 0.849010 0.553300 0.284770 0.091820|0.05677 0.2384 0.10205 0.19277 0.026 0.14258 0.11644 0.02761 0.3992 0.08678 0.34648 0.2221 0.29078 0.20587 0.02492 0.82409 0.5533 0.28477 0.09182|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001451|不久后天闷闷地一|b u j iu h ou SP t ian m en m en SP d e y i SP|F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 rest B3 B3 E4 E4 F#4/Gb4 F#4/Gb4 rest D4 D4 F#4/Gb4 F#4/Gb4 rest|0.242930 0.242930 0.251060 0.251060 0.195830 0.195830 0.083930 0.358830 0.358830 0.404690 0.404690 0.694370 0.694370 0.175030 0.479070 0.479070 0.226060 0.226060 0.072260|0.03217 0.21076 0.06768 0.18338 0.08246 0.11337 0.08393 0.10337 0.25546 0.20549 0.1992 0.32159 0.37278 0.17503 0.02311 0.45596 0.05966 0.1664 0.07226|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001452|阵云后雨下过|zh en y vn h ou AP SP y v x ia SP g uo SP AP|E4 E4 F#4/Gb4 F#4/Gb4 D4 D4 rest rest C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 rest A3 A3 rest rest|0.572960 0.572960 0.408880 0.408880 0.505710 0.505710 0.244610 0.083210 0.135560 0.135560 1.044430 1.044430 0.118350 0.695210 0.695210 2.797720 0.318500|0.12285 0.45011 0.11377 0.29511 0.1553 0.35041 0.24461 0.08321 0.03609 0.09947 0.23746 0.80697 0.11835 0.10936 0.58585 2.79772 0.3185|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001453|气温爬升到无法再忍受|q i SP w en SP AP SP p a sh eng d ao w u f a z ai r en sh ou ou SP AP|F#4/Gb4 F#4/Gb4 rest D4 D4 rest rest rest F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 B3 B3 A3 A3 E4 E4 F#4/Gb4 F#4/Gb4 F#4/Gb4 F#4/Gb4 A4 rest rest|0.593520 0.593520 0.100660 1.046390 1.046390 0.484790 0.201570 0.090380 0.247300 0.247300 0.334270 0.334270 0.208740 0.208740 0.135570 0.135570 0.315620 0.315620 0.615170 0.615170 0.216630 0.216630 0.375160 0.375160 0.678640 0.780920 0.227400|0.19896 0.39456 0.10066 0.10103 0.94536 0.48479 0.20157 0.09038 0.06911 0.17819 0.09323 0.24104 0.03038 0.17836 0.05445 0.08112 0.16923 0.14639 0.16714 0.44803 0.04801 0.16862 0.15826 0.2169 0.67864 0.78092 0.2274|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2039001454|索性闭上了双眼让想象任意改变|s uo x ing b i sh ang l e sh uang y an AP r ang x iang x iang r en y i SP g ai SP b ian SP AP|F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 B3 B3 A3 A3 E4 E4 D4 D4 rest B3 B3 C#4/Db4 C#4/Db4 D4 D4 F#4/Gb4 F#4/Gb4 E4 E4 rest D4 D4 rest F#4/Gb4 F#4/Gb4 rest rest|0.290930 0.290930 0.356510 0.356510 0.127260 0.127260 0.281910 0.281910 0.238870 0.238870 0.593220 0.593220 0.786480 0.786480 0.274740 0.228820 0.228820 0.265950 0.265950 0.516050 0.516050 0.437570 0.437570 0.533380 0.533380 0.135580 0.276280 0.276280 0.106880 1.470930 1.470930 0.875490 0.177180|0.11968 0.17125 0.12357 0.23294 0.02093 0.10633 0.16977 0.11214 0.10603 0.13284 0.18303 0.41019 0.31984 0.46664 0.27474 0.07637 0.15245 0.10961 0.15634 0.11157 0.40448 0.16525 0.27232 0.12779 0.40559 0.13558 0.0356 0.24068 0.10688 0.02446 1.44647 0.87549 0.17718|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001455|场景两个人一起散着步|ch ang j ing l iang g e r en y i i AP q i s an zh e SP b u AP|E4 E4 D4 D4 E4 E4 F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 B4 rest A4 A4 A4 A4 F#4/Gb4 F#4/Gb4 rest E4 E4 rest|0.274010 0.274010 0.213600 0.213600 0.282420 0.282420 0.266500 0.266500 0.276640 0.276640 0.486380 0.486380 0.369080 0.178620 0.374980 0.374980 0.413180 0.413180 0.455020 0.455020 0.121040 0.685760 0.685760 0.316340|0.07346 0.20055 0.0463 0.1673 0.05966 0.22276 0.02925 0.23725 0.11021 0.16643 0.05469 0.43169 0.36908 0.17862 0.10434 0.27064 0.19264 0.22054 0.093 0.36202 0.12104 0.03549 0.65027 0.31634|0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2039001456|我的脸也轻轻贴着你胸口|w o d e l ian y e q ing q ing t ie zh e n i x iong k ou AP|F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 C#4/Db4 C#4/Db4 D4 D4 A4 A4 E4 E4 F#4/Gb4 F#4/Gb4 D4 D4 B3 B3 D4 D4 rest|0.315620 0.315620 0.228700 0.228700 0.284060 0.284060 0.213770 0.213770 0.247470 0.247470 0.546600 0.546600 0.212740 0.212740 0.883150 0.883150 0.202990 0.202990 0.599690 0.599690 0.402830 0.402830 0.344320|0.03716 0.27846 0.01284 0.21586 0.04152 0.24254 0.07568 0.13809 0.07132 0.17615 0.10745 0.43915 0.08145 0.13129 0.15183 0.73132 0.053 0.14999 0.1963 0.40339 0.05872 0.34411 0.34432|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001457|听到心跳喔在乎我和|t ing d ao x in t iao o o AP z ai h u w o o h e|A3 A3 B3 B3 D4 D4 A4 A4 F#4/Gb4 F4 rest D4 D4 D4 D4 A4 A4 B4 A4 A4|0.318240 0.318240 0.208750 0.208750 0.279750 0.279750 0.540980 0.540980 0.517750 0.270170 0.215200 0.287340 0.287340 0.400270 0.400270 0.164570 0.164570 0.218180 0.249630 0.249630|0.10437 0.21387 0.02713 0.18162 0.09097 0.18878 0.07094 0.47004 0.51775 0.27017 0.2152 0.10453 0.18281 0.12605 0.27422 0.06431 0.10026 0.21818 0.12452 0.12511|0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0
2039001458|天气一样温度|t ian q i y i y ang w en d u SP AP SP|A4 A4 A4 A4 F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 E4 E4 rest rest rest|0.309160 0.309160 0.266840 0.266840 0.261820 0.261820 0.252500 0.252500 0.334990 0.334990 1.826660 1.826660 1.050270 0.307020 0.041600|0.096 0.21316 0.0606 0.20624 0.06869 0.19313 0.09368 0.15882 0.06814 0.26685 0.01861 1.80805 1.05027 0.30702 0.0416|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001459|夏天的风我永远记得|x ia t ian d e f eng w o y ong y van j i d e SP AP SP|F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 A4 A4 D4 D4 D4 D4 B3 B3 E4 E4 F#4/Gb4 F#4/Gb4 rest rest rest|0.405830 0.405830 0.289330 0.289330 0.104590 0.104590 0.920080 0.920080 0.200850 0.200850 0.859410 0.859410 0.273300 0.273300 0.556640 0.556640 0.350590 0.350590 0.099700 0.228110 0.047350|0.1687 0.23713 0.05066 0.23867 0.01403 0.09056 0.19772 0.72236 0.09423 0.10662 0.12152 0.73789 0.13494 0.13836 0.06403 0.49261 0.01513 0.33546 0.0997 0.22811 0.04735|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001460|清清楚楚地说你爱我|q ing q ing ch u ch u d i sh uo n i ai w o AP|C#4/Db4 C#4/Db4 D4 D4 E4 E4 E4 E4 C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 A3 A3 E4 D4 D4 rest|0.293800 0.293800 0.236720 0.236720 0.234380 0.234380 0.846560 0.846560 0.096120 0.096120 0.871180 0.871180 0.387360 0.387360 0.476600 0.460580 0.460580 0.331640|0.08588 0.20792 0.06116 0.17556 0.05491 0.17947 0.11769 0.72887 0.01572 0.0804 0.21319 0.65799 0.1624 0.22496 0.4766 0.12205 0.33853 0.33164|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001461|我看见你酷酷的笑容|w o k an j ian n i SP k u SP k u d e x iao r ong|F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 A4 A4 rest D4 D4 rest D4 D4 D4 D4 E4 E4 C#4/Db4 C#4/Db4|0.268990 0.268990 0.260930 0.260930 0.182200 0.182200 0.752890 0.752890 0.096050 0.223090 0.223090 0.077470 0.779730 0.779730 0.069620 0.069620 0.938450 0.938450 0.155480 0.155480|0.05779 0.2112 0.03332 0.22761 0.03913 0.14307 0.12717 0.62572 0.09605 0.07405 0.14904 0.07747 0.07182 0.70791 0.0296 0.04002 0.26065 0.6778 0.06275 0.09273|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001462|也有腼腆的时候|y e y ou AP m ian t ian d e sh i h ou AP|C#4/Db4 C#4/Db4 A3 A3 rest G4 G4 G4 G4 G4 G4 E4 E4 F#4/Gb4 F#4/Gb4 rest|0.577450 0.577450 0.491060 0.491060 0.373720 0.522220 0.522220 0.353040 0.353040 0.629620 0.629620 0.298230 0.298230 0.902090 0.902090 0.316040|0.11901 0.45844 0.07621 0.41485 0.37372 0.04908 0.47314 0.0849 0.26814 0.02218 0.60744 0.16353 0.1347 0.11801 0.78408 0.31604|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001463|夏天的风正暖暖吹过|x ia t ian d e f eng zh eng n uan n uan ch ui g uo AP|F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 A4 A4 D4 D4 D4 D4 B3 B3 E4 E4 F#4/Gb4 F#4/Gb4 rest|0.404570 0.404570 0.265260 0.265260 0.094650 0.094650 0.931800 0.931800 0.310180 0.310180 0.685050 0.685050 0.334390 0.334390 0.614440 0.614440 0.436850 0.436850 0.240600|0.14337 0.2612 0.02309 0.24217 0.01287 0.08178 0.19665 0.73515 0.1376 0.17258 0.08664 0.59841 0.1515 0.18289 0.14984 0.4646 0.03729 0.39956 0.2406|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001464|吹过头发穿过耳朵|ch ui g uo t ou f a ch uan AP g uo er SP d uo AP|C#4/Db4 C#4/Db4 D4 D4 E4 E4 E4 E4 C#4/Db4 C#4/Db4 rest A3 A3 E4 rest D4 D4 rest|0.319210 0.319210 0.250880 0.250880 0.166420 0.166420 1.037010 1.037010 0.610560 0.610560 0.272580 0.275150 0.275150 0.451910 0.075320 0.439000 0.439000 0.339530|0.10204 0.21717 0.05308 0.1978 0.03267 0.13375 0.15639 0.88062 0.15912 0.45144 0.27258 0.03953 0.23562 0.45191 0.07532 0.01982 0.41918 0.33953|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001465|你和我的夏天风轻轻|n i h e w o d e x ia t ian AP f eng q ing q ing AP|A4 A4 G4 G4 F#4/Gb4 F#4/Gb4 G4 G4 F#4/Gb4 F#4/Gb4 G4 G4 rest A4 A4 F#4/Gb4 F#4/Gb4 D4 D4 rest|0.248200 0.248200 0.284770 0.284770 0.304980 0.304980 0.644580 0.644580 0.408150 0.408150 0.429680 0.429680 0.247890 0.338580 0.338580 0.532250 0.532250 0.824790 0.824790 0.307020|0.05066 0.19754 0.11248 0.17229 0.07924 0.22574 0.01877 0.62581 0.16591 0.24224 0.04878 0.3809 0.24789 0.09538 0.2432 0.14637 0.38588 0.20843 0.61636 0.30702|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001466|说着|sh uo zh e e SP AP SP|C#4/Db4 C#4/Db4 E4 E4 D4 rest rest rest|0.370850 0.370850 0.625200 0.625200 2.462150 1.256320 0.352210 0.116210|0.18929 0.18156 0.16707 0.45813 2.46215 1.25632 0.35221 0.11621|0 0 0 0 1 0 0 0
2039001467|温柔懒懒的海风|w en r ou l an l an d e h ai f eng SP|D4 D4 D4 D4 D4 D4 D4 D4 D4 D4 B3 B3 D4 D4 rest|0.261040 0.261040 0.321600 0.321600 0.240300 0.240300 0.237250 0.237250 0.128410 0.128410 0.249630 0.249630 0.551020 0.551020 0.055230|0.05631 0.20473 0.09243 0.22917 0.06602 0.17428 0.07842 0.15883 0.0307 0.09771 0.13861 0.11102 0.20065 0.35037 0.05523|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001468|吹到高高的山峰温的风山的锋|ch ui d ao g ao SP g ao d e sh an f eng SP w en d e f eng sh an d e f eng SP|D4 D4 D4 D4 D4 D4 rest D4 D4 D4 D4 B3 B3 D4 D4 rest D4 D4 B3 B3 D4 D4 D4 D4 B3 B3 D4 D4 rest|0.337260 0.337260 0.251780 0.251780 0.195230 0.195230 0.093250 0.269000 0.269000 0.084640 0.084640 0.353040 0.353040 0.466620 0.466620 0.123380 0.270840 0.270840 0.114780 0.114780 0.505230 0.505230 0.334090 0.334090 0.188660 0.188660 0.533690 0.533690 0.063660|0.11033 0.22693 0.02226 0.22952 0.0302 0.16503 0.09325 0.01995 0.24905 0.03407 0.05057 0.15299 0.20005 0.12285 0.34377 0.12338 0.03561 0.23523 0.04906 0.06572 0.18464 0.32059 0.19601 0.13808 0.05729 0.13137 0.19036 0.34333 0.06366|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001469|吹成了山风温柔懒懒的海风|ch ui ch eng l e sh an f eng AP SP w en r ou l an l an d e h ai f eng SP|D4 D4 D4 D4 B3 B3 E4 E4 D4 D4 rest rest D4 D4 D4 D4 D4 D4 D4 D4 D4 D4 B3 B3 D4 D4 rest|0.254580 0.254580 0.263980 0.263980 0.195830 0.195830 0.516470 0.516470 0.628490 0.628490 0.251780 0.069100 0.330920 0.330920 0.229010 0.229010 0.256080 0.256080 0.259680 0.259680 0.109030 0.109030 0.324640 0.324640 0.479710 0.479710 0.035870|0.12365 0.13093 0.11709 0.14689 0.12453 0.0713 0.18608 0.33039 0.19352 0.43497 0.25178 0.0691 0.07946 0.25146 0.04637 0.18264 0.06655 0.18953 0.14975 0.10993 0.03396 0.07507 0.14371 0.18093 0.14137 0.33834 0.03587|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001470|吹到高高的山峰温的风山的峰吹成了山风|ch ui d ao g ao g ao d e sh an f eng AP w en d e f eng sh an d e f eng SP AP SP ch ui SP ch eng l e sh an f eng AP|D4 D4 D4 D4 D4 D4 D4 D4 D4 D4 B3 B3 D4 D4 rest D4 D4 B3 B3 D4 D4 D4 D4 B3 B3 D4 D4 rest rest rest D4 D4 rest D4 D4 B3 B3 E4 E4 D4 D4 rest|0.361530 0.361530 0.277300 0.277300 0.269000 0.269000 0.245440 0.245440 0.088230 0.088230 0.383050 0.383050 0.330380 0.330380 0.235290 0.288270 0.288270 0.109540 0.109540 0.477140 0.477140 0.444020 0.444020 0.095040 0.095040 0.372300 0.372300 0.036040 0.145620 0.070110 0.210180 0.210180 0.043760 0.241670 0.241670 0.233850 0.233850 0.514020 0.514020 0.603030 0.603030 0.303420|0.12718 0.23435 0.0242 0.2531 0.03236 0.23664 0.03127 0.21417 0.02848 0.05975 0.18593 0.19712 0.10588 0.2245 0.23529 0.05263 0.23564 0.02709 0.08245 0.16558 0.31156 0.21138 0.23264 0.02376 0.07128 0.18025 0.19205 0.03604 0.14562 0.07011 0.092 0.11818 0.04376 0.10684 0.13483 0.03948 0.19437 0.17883 0.33519 0.19428 0.40875 0.30342|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001471|温柔懒懒的海风吹到高高的山峰|w en r ou l an l an d e h ai f eng AP SP ch ui d ao g ao g ao d e sh an f eng AP|D4 D4 D4 D4 D4 D4 D4 D4 D4 D4 B3 B3 D4 D4 rest rest D4 D4 D4 D4 D4 D4 D4 D4 D4 D4 B3 B3 D4 D4 rest|0.332540 0.332540 0.217350 0.217350 0.289080 0.289080 0.246900 0.246900 0.123650 0.123650 0.302710 0.302710 0.362490 0.362490 0.187940 0.040890 0.327630 0.327630 0.232410 0.232410 0.270670 0.270670 0.256090 0.256090 0.109860 0.109860 0.348620 0.348620 0.315140 0.315140 0.274740|0.05314 0.2794 0.05402 0.16333 0.06013 0.22895 0.05182 0.19508 0.01053 0.11312 0.16649 0.13622 0.13402 0.22847 0.18794 0.04089 0.10308 0.22455 0.01996 0.21245 0.02972 0.24095 0.03281 0.22328 0.03428 0.07558 0.1666 0.18202 0.11162 0.20352 0.27474|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001472|温的风山的峰吹成了山风|w en d e f eng sh an d e f eng AP ch ui ch eng l e sh an f eng AP|D4 D4 B3 B3 D4 D4 D4 D4 B3 B3 D4 D4 rest D4 D4 D4 D4 B3 B3 E4 E4 D4 D4 rest|0.253810 0.253810 0.138440 0.138440 0.510020 0.510020 0.409710 0.409710 0.085360 0.085360 0.432240 0.432240 0.232420 0.255370 0.255370 0.213870 0.213870 0.218790 0.218790 0.511570 0.511570 0.629210 0.629210 0.289800|0.05004 0.20377 0.03373 0.10471 0.17489 0.33513 0.17377 0.23594 0.02261 0.06275 0.19697 0.23527 0.23242 0.08217 0.1732 0.10191 0.11196 0.07991 0.13888 0.18752 0.32405 0.1671 0.46211 0.2898|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001473|为什么你不在为什么你会回来|w ei sh en m e n i SP b u z ai SP AP w ei sh en m e n i h ui h ui l ai SP AP|D4 D4 D4 D4 D4 D4 D4 D4 rest A4 A4 A4 A4 rest rest D4 D4 D4 D4 D4 D4 D4 D4 A4 A4 C#4/Db4 C#4/Db4 D4 D4 rest rest|0.163540 0.163540 0.258770 0.258770 0.332840 0.332840 0.225240 0.225240 0.078910 0.190090 0.190090 0.565240 0.565240 0.046630 0.285430 0.126250 0.126250 0.285290 0.285290 0.321200 0.321200 0.203720 0.203720 0.280480 0.280480 0.284470 0.284470 1.628560 1.628560 0.725270 0.268280|0.06469 0.09885 0.15736 0.10141 0.166 0.16684 0.07416 0.15108 0.07891 0.04143 0.14866 0.14031 0.42493 0.04663 0.28543 0.03132 0.09493 0.17883 0.10646 0.14975 0.17145 0.08563 0.11809 0.14046 0.14002 0.12906 0.15541 0.12068 1.50788 0.72527 0.26828|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001474|场景两个人一起散着步|ch ang j ing l iang g e r en y i i i q i s an zh e e SP b u AP|E4 E4 D4 D4 E4 E4 F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 G#4/Ab4 D#4/Eb4 A4 A4 A4 A4 E4 E4 F#4/Gb4 rest E4 E4 rest|0.315740 0.315740 0.296970 0.296970 0.252620 0.252620 0.205870 0.205870 0.224520 0.224520 0.392420 0.392420 0.144400 0.544540 0.258650 0.258650 0.505720 0.505720 0.257900 0.257900 0.239200 0.106160 0.613850 0.613850 0.419750|0.10383 0.21191 0.06068 0.23629 0.11438 0.13824 0.07937 0.1265 0.06536 0.15916 0.09939 0.29303 0.1444 0.54454 0.11822 0.14043 0.14737 0.35835 0.12949 0.12841 0.2392 0.10616 0.02227 0.59158 0.41975|0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0
2039001475|我的脸也轻轻贴着你胸口听到心跳喔|w o d e l ian y e q ing q ing t ie zh e n i x iong k ou SP AP SP t ing d ao x in t iao o o o AP|F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 C#4/Db4 C#4/Db4 D4 D4 A4 A4 E4 E4 F#4/Gb4 F#4/Gb4 D4 D4 B3 B3 D4 D4 rest rest rest A3 A3 B3 B3 D4 D4 A4 A4 F#4/Gb4 F#4/Gb4 F4 rest|0.289080 0.289080 0.248190 0.248190 0.248910 0.248910 0.220220 0.220220 0.270490 0.270490 0.565670 0.565670 0.252730 0.252730 0.731130 0.731130 0.274740 0.274740 0.559920 0.559920 0.395970 0.395970 0.098270 0.264390 0.081780 0.289080 0.289080 0.199830 0.199830 0.274730 0.274730 0.505000 0.505000 0.363420 0.222340 0.213330 0.257520|0.04255 0.24653 0.03659 0.2116 0.04929 0.19962 0.09889 0.12133 0.08808 0.18241 0.13698 0.42869 0.07221 0.18052 0.10494 0.62619 0.13726 0.13748 0.16553 0.39439 0.05953 0.33644 0.09827 0.26439 0.08178 0.08348 0.2056 0.06933 0.1305 0.08476 0.18997 0.09713 0.40787 0.36342 0.22234 0.21333 0.25752|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
2039001476|在乎我和天气一样温度|z ai h u w o h e t ian q i y i y ang w en d u u SP AP|D4 D4 D4 D4 B4 B4 A4 A4 A4 A4 A4 A4 F#4/Gb4 F#4/Gb4 E4 E4 D4 D4 D4 D4 D#4/Eb4 rest rest|0.282740 0.282740 0.337140 0.337140 0.413900 0.413900 0.318490 0.318490 0.256200 0.256200 0.259670 0.259670 0.268990 0.268990 0.210180 0.210180 0.409590 0.409590 0.265230 0.265230 1.821640 0.724250 0.338580|0.10222 0.18052 0.0944 0.24274 0.04076 0.37314 0.12525 0.19324 0.06648 0.18972 0.07184 0.18783 0.06487 0.20412 0.10239 0.10779 0.10748 0.30211 0.02194 0.24329 1.82164 0.72425 0.33858|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2039001477|夏天的风我永远记得|x ia t ian d e f eng w o y ong y van j i d e AP|F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 A4 A4 D4 D4 D4 D4 B3 B3 E4 E4 F#4/Gb4 F#4/Gb4 rest|0.440670 0.440670 0.287520 0.287520 0.090380 0.090380 0.724500 0.724500 0.440910 0.440910 0.692600 0.692600 0.384040 0.384040 0.590360 0.590360 0.407560 0.407560 0.287640|0.19836 0.24231 0.02794 0.25958 0.01222 0.07816 0.19911 0.52539 0.22265 0.21826 0.21578 0.47682 0.19538 0.18866 0.11201 0.47835 0.01886 0.3887 0.28764|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001478|清清楚楚地说你爱我我看见你酷|q ing q ing ch u ch u d e sh uo n i ai w o AP w o k an j ian n i SP k u SP|C#4/Db4 C#4/Db4 D4 D4 E4 E4 E4 E4 C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 A3 A3 E4 D4 D4 rest F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 A4 A4 rest D4 D4 rest|0.310180 0.310180 0.254650 0.254650 0.212330 0.212330 0.871840 0.871840 0.096720 0.096720 0.833050 0.833050 0.281190 0.281190 0.598960 0.451310 0.451310 0.377320 0.220870 0.220870 0.272580 0.272580 0.224340 0.224340 0.742310 0.742310 0.068860 0.216640 0.216640 0.082490|0.09841 0.21177 0.05614 0.19851 0.06355 0.14878 0.16125 0.71059 0.02507 0.07165 0.20913 0.62392 0.04643 0.23476 0.59896 0.11858 0.33273 0.37732 0.02025 0.20062 0.05676 0.21582 0.05443 0.16991 0.11408 0.62823 0.06886 0.0809 0.13574 0.08249|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2039001479|酷的笑容也有腼腆的时候|k u AP d e x iao r ong y e y ou AP m ian t ian d e sh i h ou ou AP|D4 D4 rest D4 D4 E4 E4 C#4/Db4 C#4/Db4 C#4/Db4 C#4/Db4 A3 A3 rest G4 G4 G4 G4 G4 G4 E4 E4 E4 E4 F#4/Gb4 rest|0.494230 0.494230 0.230980 0.131980 0.131980 0.753730 0.753730 0.426200 0.426200 0.465550 0.465550 0.549290 0.549290 0.321180 0.539960 0.539960 0.256080 0.256080 0.753190 0.753190 0.271260 0.271260 0.408420 0.408420 0.531520 0.329960|0.08262 0.41161 0.23098 0.06872 0.06326 0.21205 0.54168 0.061 0.3652 0.1402 0.32535 0.03733 0.51196 0.32118 0.09556 0.4444 0.08907 0.16701 0.10859 0.6446 0.14509 0.12617 0.11882 0.2896 0.53152 0.32996|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
2039001480|夏天的风正暖暖吹过|x ia t ian d e f eng zh eng n uan n uan ch ui SP g uo AP|F#4/Gb4 F#4/Gb4 G4 G4 A4 A4 A4 A4 D4 D4 D4 D4 B3 B3 E4 E4 rest F#4/Gb4 F#4/Gb4 rest|0.342170 0.342170 0.276030 0.276030 0.124820 0.124820 0.905090 0.905090 0.298600 0.298600 0.697400 0.697400 0.287640 0.287640 0.570390 0.570390 0.058820 0.456930 0.456930 0.206650|0.11865 0.22352 0.05375 0.22228 0.02925 0.09557 0.18023 0.72486 0.08003 0.21857 0.04329 0.65411 0.08059 0.20705 0.13924 0.43115 0.05882 0.03228 0.42465 0.20665|0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
